ypr	-79.28	17.50	-6.70
ypr	-79.34	18.18	-6.97
ypr	-79.39	18.70	-7.10
ypr	-79.45	18.99	-7.20
ypr	-79.49	19.00	-7.32
ypr	-79.45	18.69	-7.45
ypr	-79.65	17.94	-7.75
ypr	-79.69	16.89	-7.98
ypr	-79.57	15.52	-7.80
ypr	-79.43	13.88	-7.35
FIFO overflow!
ypr	-82.28	-23.86	1.08
ypr	-82.55	-25.01	1.15
ypr	-82.67	-25.93	1.18
ypr	-82.65	-26.63	1.23
ypr	-82.77	-27.26	1.39
ypr	-83.37	-28.06	1.75
ypr	-84.26	-29.30	2.53
ypr	-84.92	-30.78	3.10
ypr	-85.39	-31.60	3.43
ypr	-85.45	-32.04	3.73
ypr	-85.40	-32.39	3.89
ypr	-85.47	-32.84	3.94
ypr	-85.85	-33.72	4.15
ypr	-86.63	-34.83	4.38
ypr	-87.28	-35.84	4.46
ypr	-87.61	-36.57	4.47
ypr	-87.63	-36.92	4.41
ypr	-87.34	-37.01	4.30
ypr	-86.95	-37.33	4.21
ypr	-86.80	-38.05	4.26
ypr	-86.84	-38.95	4.25
FIFO overflow!
ypr	-89.46	-61.08	1.30
ypr	-90.04	-62.43	1.62
ypr	-90.63	-63.88	2.01
ypr	-91.08	-65.48	2.28
ypr	-91.48	-67.29	2.49
ypr	-91.84	-69.03	2.63
ypr	-92.18	-70.56	2.72
ypr	-92.53	-71.79	2.87
ypr	-92.66	-72.87	2.95
ypr	-92.64	-74.05	2.91
ypr	-92.68	-75.22	2.89
ypr	-92.89	-76.33	3.07
ypr	-93.23	-77.34	3.40
ypr	-93.46	-78.28	3.66
ypr	-93.43	-79.29	3.67
ypr	-93.24	-80.49	3.49
ypr	-93.02	-81.78	3.25
ypr	-92.96	-83.00	3.18
ypr	-93.17	-83.96	3.36
ypr	-93.46	-84.68	3.63
ypr	-93.54	-85.44	3.69
FIFO overflow!
ypr	-98.97	-65.21	5.77
ypr	-99.26	-65.02	6.16
ypr	-99.37	-65.17	6.28
ypr	-99.40	-65.73	6.40
ypr	-99.31	-66.81	6.55
ypr	-98.87	-68.46	6.46
ypr	-97.92	-70.48	5.79
ypr	-95.46	-73.27	3.65
ypr	-93.05	-75.78	1.25
ypr	-91.29	-78.00	-0.55
ypr	-90.71	-80.33	-0.92
ypr	-91.08	-83.76	0.05
ypr	-91.89	-87.60	1.64
ypr	-90.46	-87.66	0.76
ypr	-85.64	-83.87	-3.53
ypr	-79.75	-78.26	-8.57
ypr	-75.57	-73.57	-11.79
ypr	-73.96	-70.54	-12.64
ypr	-73.91	-68.45	-12.20
ypr	-74.64	-66.57	-11.22
FIFO overflow!
ypr	-75.94	-24.39	-8.90
